n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,0.25,random_individual,6,0.32025934917586973,0.052936089504710966,0.9220147716999054,0.06935891116399978,50
10,0.25,random_individual,7,0.3094377782108289,0.06026772373833183,0.9277270030975342,0.06708755647034029,50
10,0.25,random_individual,8,0.28435266318258956,0.06649409003731899,0.9403531897068024,0.06815741668182851,50
10,0.25,random_individual,9,0.2656025902780175,0.06848855241020851,0.9501887094974518,0.0718182666755146,50
10,0.25,random_individual,10,0.24214665672428803,0.07712599400696803,0.9641636800765991,0.07274444621511202,50
10,0.25,random_individual,11,0.21610708541858972,0.07467886367492906,0.9770078456401825,0.07821308065831332,50
10,0.25,random_individual,12,0.19523472114947985,0.08946054225575138,0.9860570681095123,0.07700899463784584,50
10,0.25,random_individual,13,0.1547086556769038,0.1025916792035193,0.997056782245636,0.07687435608690829,50
10,0.25,random_individual,14,0.10027353105859178,0.10811658372239745,1.0129522824287414,0.07765587880539769,50
10,0.25,shapley_mean,0,0.36938417195938134,0.04301381185059367,0.8903720557689667,0.07248177120670225,10
10,0.25,shapley_mean,1,0.3594931750328334,0.04401242743622611,0.8976228594779968,0.07170254434527164,10
10,0.25,shapley_mean,2,0.33548687862982335,0.03704933207509197,0.9092927992343902,0.07033601257559871,10
10,0.25,shapley_mean,3,0.3337394218308578,0.042060612897782956,0.9102815926074982,0.07141189163592582,10
10,0.25,shapley_mean,4,0.3281518300106637,0.05093463617065729,0.9129415392875672,0.07368446231372615,10
10,0.25,shapley_mean,5,0.3148980609497925,0.06293761212872331,0.9194600820541382,0.0775256562633159,10
